Site_name,Site_location,Site_code,Replicate,Sieve_size_mm,Condition,Species_code,Species_name,Abundance
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPX55,Corbula gibba,47
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MGN1,Nassarius nigellus,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Dead,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPX55,Corbula gibba,3
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPN1,Ennucula obliqua,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MPX20,Ungulinid sp.20,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,4,Live,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPX8,Pratulum thetidis,2
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPX55,Corbula gibba,14
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MGN1,Nassarius nigellus,5
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MGX57,Maoricolpus roseus,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPN1,Ennucula obliqua,2
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Dead,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPX55,Corbula gibba,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2.8,Live,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPX8,Pratulum thetidis,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPX55,Corbula gibba,16
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MGN1,Nassarius nigellus,3
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPX26,Theora lubrica,2
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Dead,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPX55,Corbula gibba,7
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPX26,Theora lubrica,3
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,2,Live,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPX55,Corbula gibba,28
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MGN1,Nassarius nigellus,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPX26,Theora lubrica,3
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Dead,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPX55,Corbula gibba,3
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPX26,Theora lubrica,2
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1.4,Live,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPX55,Corbula gibba,16
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPX26,Theora lubrica,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPX14,Channelaxinus adelaideanus,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Dead,MGX30,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPX55,Corbula gibba,1
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPX17,Purpurocardia bimaculata,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MGX57,Maoricolpus roseus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPX14,Channelaxinus adelaideanus,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPN1,Ennucula obliqua,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPV1,Placamen placidum,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MGW14,Philine angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MPX20,Ungulinid sp.20,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,3,1,Live,MGX30,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPO7,#N/A,2
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MGN1,Nassarius nigellus,4
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX32,Limaria imitans,1
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX55,Corbula gibba,1
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX8,Pratulum thetidis,10
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPN1,Ennucula obliqua,1
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MGT15,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Dead,MPM1,Musculus impactus,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX32,Limaria imitans,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPN1,Ennucula obliqua,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MGT15,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,4,Live,MPM1,Musculus impactus,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MGN1,Nassarius nigellus,21
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX32,Limaria imitans,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX55,Corbula gibba,8
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX8,Pratulum thetidis,12
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPN1,Ennucula obliqua,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPV4,Timoclea sp.4,2
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX15,Hiatella australis,1
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MGT15,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Dead,MPM1,Musculus impactus,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX32,Limaria imitans,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPN1,Ennucula obliqua,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MGT15,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2.8,Live,MPM1,Musculus impactus,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MGN1,Nassarius nigellus,9
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX32,Limaria imitans,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX62,Raeta pulchella,1
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX55,Corbula gibba,9
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX8,Pratulum thetidis,8
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPN1,Ennucula obliqua,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX15,Hiatella australis,1
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MGT15,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Dead,MPM1,Musculus impactus,1
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MGN1,Nassarius nigellus,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX32,Limaria imitans,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX55,Corbula gibba,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX8,Pratulum thetidis,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPN1,Ennucula obliqua,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX15,Hiatella australis,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX27,Plectodon brazieri,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MGT15,#N/A,1
Kangaroo_Bay,Derwent,IPHC15,1,2,Live,MPM1,Musculus impactus,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MGN1,Nassarius nigellus,1
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX32,Limaria imitans,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX62,Raeta pulchella,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX55,Corbula gibba,21
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX8,Pratulum thetidis,3
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPN1,Ennucula obliqua,5
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPV4,Timoclea sp.4,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX15,Hiatella australis,2
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX17,Purpurocardia bimaculata,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX27,Plectodon brazieri,2
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX26,Theora lubrica,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPV5,Irus cf. carditoides,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MGA3,Notoacmea flammea,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MGT16,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPX1,Mysella donaciformis,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MGD1,Diala suturalis,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MGT15,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Dead,MPM1,Musculus impactus,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Live,MPV1,Placamen placidum,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Live,MPO7,#N/A,0
Kangaroo_Bay,Derwent,IPHC15,1,1.4,Live,MGN1,Nassarius nigellus,0
